Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
"Max, Min and Meowzaki",10-10-2022,Hindi,Adil Hussain,Mandira Bedi,Nitin Dubey,"Max and Min are about to break up. They argue endlessly about dividing their possessions, including their cat, Meowzaki, whom they have named after their favorite artist Miyazaki Hayao. Max’s father Ramesh, who lost his wife and has since been suffering from insomnia, meets charming therapist Dhaara. Max’s grandfather Sridhar, secretly enjoys drinking with his new friend Jennifer at the nursing home.",0,0.1986
1800 Life,22-04-2022,Hindi,Divyendu Sharma,Shruthy Menon,,,0,0.2003
The Daughter,12-03-2022,Hindi,Naseeruddin Shah,Ira Dubey,,"Amidst a curfew in an Indian town, Indu struggles with her father's last wish, creating a poignant and challenging predicament. Will Indu's journey through curfewed streets fulfill her father's wish?",0,0.2483
Gunehgaar,24-09-2022,Hindi,Gajraj Rao,Shweta Basu Prasad,,"Mr. Bansal, a very dubious man, invites Mrinalini, a famous journalist, over to his flat on the premise of discussing top secret news. Once there, she is surprised when Om, the man with whom she is having an affair, also arrives for an entirely different reason. But nothing is as it seems and as the plot twists and turns, the motive of their host Mr. Bansal is revealed.",3,0.2661
Hindutva,07-10-2022,Hindi,Ashish Sharma,Sonarika Bhadoria,,"The depths of Hinduism is seen through its principal characters.Friendship, love and student politics are put in place.",0,0.1704
Motu Patlu : Kung Fu Kings 6: The Secret of Devil's Heart,30-05-2022,Hindi,,,,"Motu Patlu go to save Boxer's brother from Modern city from a evil Kungfu Master name Wuhan Gorrila, who has kidnapped this man to get the fourth part of a Map, which will give tell route for the Devil's heart.",0,0.1804
The Protector,18-03-2022,Hindi,,,,"Against a backdrop of sectarian violence, can a gay Hindu man find the courage to help a Muslim?",0,0.124
Love You Loktantra,14-10-2022,Hindi,Krishna Abhishek,Isha Koppikar,,"Political satire narrated in a tongue-in-cheek manner, commenting on current Indian politics with a touch of humor.",0,0.2213
48 Kos,08-07-2022,Hindi,Arun Bakshi,,,48 KOS Kurukshetra bhoomi is between the two rivers Saraswati and Drishadvati.,0,0.197
Bad Egg,20-07-2022,Hindi,Akshay Oberoi,Zoya Hussain,,"Zoya receives a disturbing call from her mother - her sister Zara has gone missing during the pandemic. Surprisingly, Zoya isn't rattled enough. She's hiding something, all of which leads back to the fateful night of a party.",0,0.2807
Siya,16-09-2022,Hindi,Vineet Kumar Singh,,,"A small town girl Siya, who decides to fight for justice,, fighting against all odds and starts a movement against the vicious system.",6.5,1.1734
Disconnect,05-04-2022,Hindi,Aditya Srivastava,Sanya Thakur,Arijit Guha,"A Comedy-Drama film that tells us the importance of genuine bonds and relationships in the world of fake social media followers and online friends. It started off in the mid-90s era when the telephone was the only source of communication, apart from meeting people in person. The story showcases the life of Jatinder, his best friend Babban, and the love of his life Dolly and how the smartphone era changed their outlook on the world and puts their relationship to the test.",0,0.1668
Badboli Bhavna,05-05-2022,Hindi,,Apoorva Arora,,Life can be difficult if your partner is a social media influencer and the story of Badboli Bhavna revolves around that. The film produced by India Lifestyle Network and directed by Pranjal Dua revolves around the life of Bhavna a budding social media influencer (Apoorva) and her introvert husband Sankalp (Ankush) who are in a constant struggle of striking the perfect balance between their personal and digital lives and keeping them separate.,0,0.1103
The Way We Are,07-10-2022,Hindi,Manav Kaul,Amruta Subhash,,"A husband and wife reminisce about the memories that they've hidden from each other and from themselves, and come into their own along the way.",0,0.2427
Pyar Mein Thoda Twist,18-02-2022,Hindi,Rajesh Sharma,Richa Mukherjee,,Pyar me thoda twist is a Romcom and action drama film. It's a story of a town near Lucknow (Uttar Pradesh). The hero of the film Dheeraj Thakur and the Heroine Maya (Richa Mukherjee) love each other even after knowing the old rivalry between their families. A twist comes with the entry of Jwala Singh aka Mr. Wanted. Everyone in the town and the police are looking for Mr. Wanted. How the life of everyone changes with Jwala Singh's aka Mr. Wanted entry? Do Dheeraj and Maya able to convince their rival families to their marriage? Does this twisted love story resolve?,10,0.1581
Pralhad,01-09-2022,Hindi,Ritwik Sahore,,,"1945. A 14-year-old boy. And a single 10-rupee note that is stolen from him. The same note that he recovers, with compassion, resilience and lateral thinking, to turn it into a Rs. 10000 crore legacy company.",0,0.1555
Manhole,13-06-2022,Hindi,,,,"Restricted by a low economical life and his caste identity, Amitabh, a law graduate, becomes a Manual Scavenger. One day, he gets inside a sewer to clean it without wearing any protective gear. Will Amitabh come out safe and sound?",0,0.1221
Dadi Ka Murabba,12-08-2022,Hindi,Chandan Roy,,,"Without proper fluent English, Ramesh's dream job was eluding him. A frustrated and dejected Ramesh returns to his village and breaks down before his only living guardian, his Dadi. He also partly blames her for not having educated him in an English medium school. Dadi is unmoved and simply tells him that he will have to do something on his own instead of wasting time and energy looking for that job that is constantly eluding him. Ramesh notices a young boy come and buy murabbas from his grandmother and decides to sell murabbas as well, in order to help him learn spoken English.",0,0.1488
Two Perfect Strangers,21-05-2022,Hindi,Parth Saindane,,,"Two strangers - who just met, talk about their past lives and secrets are revealed.",0,0.1277
Ishq Pashmina,23-09-2022,Hindi,Bhavin Bhanushali,Zarina Wahab,Arvind Pandey,"It is the love story of Karan and Omisha who are deeply in love, but have never met each other. Perhaps, fate has other plans for them.",0,0.5376
Dada Lakhmi,08-11-2022,Hindi,Yashpal Sharma,Meghna Malik,,"Based on the musical journey of Pandit Lakhmichand, a folk artist who hailed from Haryana, India",10,0.1839
reverie,07-11-2022,Hindi,,,,"When reality is not going your way, one escapes into dreams. But when one doesn't have dreams, they escape into the process of creating that dream, that film. Reverie explores the state of mind of the filmmaker and the chaos of it.",0,0.1151
Made in India,28-05-2022,Hindi,Ranveer Singh,,,The mouth-watering entertainer features a bunch of women kidnapped by villains desperate to know the secret formula. And there's only one true Desi Chinese Superhero who can rescue them - RANVEER CHING!,0,0.1373
The List,22-09-2022,Hindi,Angad Bedi,Kirti Kulhari,,“The List” is the story of a married couple engulfed in the monotony of urban life. Is there more to them and their life than what we see on the surface? Will they be able to break the shackles of this life and rekindle their relationship?,0,0.1387
Gray,20-05-2022,Hindi,Chaitanya Sharma,Shreya Dhanwanthary,,,0,0.1041
On Either Sides of the Pond,16-09-2022,Hindi,,,Yash Sahai,"Sumit and Priyanka, an eloped couple, return to their hometown, due to the financial hardships caused by the lockdown. As Priyanka seeks to leave Sumit and return to her conservative father's home, Sumit, oblivious to this, wastes his time away.",0,0.1797
Triple Cross,15-05-2022,Hindi,Ansh Beg Mirza,Mirza Rakshanda Khan,Ansh Beg Mirza,"Three strangers, A Hitman - Haider Pasha, A Gangster - Amjad Daniyal and a Sidekick - Abeer Gul gets trapped in a Carnivorous environment. Things are not what they seems. Outcast, Betrayed, all three suspecting each other are fighting for their life.",10,1.8758
Woh 3 Din,30-09-2022,Hindi,Sanjay Mishra,,,An uncomplicated man with few uncomplicated dreams - Sanjay Mishra as Rikshaw Driver.,0,0.1742
Amaris,27-05-2022,Hindi,Kurush Deboo,,,Amaris revolves around Vikram's fixation on his girlfriend's loyalty which blurs the line of sanity. What will he do next?,10,0.2186
Gotakhor,23-06-2022,Hindi,Shiva Rindani,,,"Meera is a greedy woman who plans to get her husband killed in order to get the insurance claim of 10 CRORE. But, her husband knows that his wife is a cunning cheat so he turns the tables and makes a plan to expose his wife. He deliberately takes out an insurance policy after telling his wife about it. Does the wife fall in his Trap? Watch GOTAKHOR to find out what happens IN THIS THRILLER.",0,0.088
Drink,24-09-2022,Hindi,,,,"Drink’ is an interesting attempt at storytelling. It employs no dialogue, and paints its world for you simply by way of visuals. Starting off in the dead of the night that soon gives way to dawn, the narrative introduces us to a girl. During the day, she is busy with taking care of the many chores and animals on a farm. However, come sundown and we see a whole new aspect to her personality. She dresses up, leaves behind the life we have seen so far, and heads out for a date",0,0.1213
Jaggu Ki Lalten,14-10-2022,Hindi,Raghubir Yadav,,,"""Jaggu ki Lalten"" is a comedy-drama musical film that explores the life of a scrap dealer cum businessman, Hari lal bhoot. A man with shrewd business tactics yet elated with generous and compassionate nature.",0,0.098
Side A Side B,10-02-2022,Hindi,,,Sudeep Swaroop,"When young musicians Joel and Shivi go on a 44-hour long train ride from Guwahati to Mumbai, they realise it might be their last time together. Side A Side B is a musical love story that captures eight musical moments from that life changing journey.",0,0.1779
Chaar Cup Chai,21-06-2022,Hindi,G Jant Randhawa,Aman Ball,Raman Dhiman,A Movie of 4 Friends who end up meesing up with illigal activities,0,0.1943
Agam,04-02-2022,Hindi,,,,"AGAM is a film based on three stories set in the backdrop of Varanasi, the city of Shiv (Religion), Shav (Corpse) and Tantra (Occult). ""Yatra"" is the story of the beginning of a journey of a traveler who has freed himself and moves ahead in his quest of knowledge and truth having broken the shackles and the impenetrable fort of the so called ""God head and the Matha (Hindu Monastery)"". ""Manikarnika"" is the story of a newlywed bride who tries to mould herself and conquer the ways of Manikarnika Ghat, smell and surrounding of burning corpses and rhythmic chanting of Ram Naam Satya Hai. ""Deh-Tantra"" is the story of uncontrived love, an attraction between a man and woman and the psychology of the masculine and feminine woven under the dark blanket of the so called and age-old established occult and ultimately overruling all the occult disciplinary and surrendering themselves to the love and physical attraction.",0,0.1084
Uljhe Hue,11-02-2022,Hindi,Abhay Verma,Sanjana Sanghi,,"Embarrassed and frustrated after being stood up at a movie theatre, Rasika, an introvert visual artist bumps into Varun, a lawyer, while trying to escape the realities of Online Dating.",3.5,0.0842
Arranged,25-03-2022,Hindi,,Tridha Choudhury,,The show follows the story of Richa and Tarun who meet when they are set up on an arranged marriage. They converse and get to know more about each other all in presence of their parents. The plot follows the couple trying to form this new union amidst all odds.,3,0.1916
The Vanishing of Sarah Miles,12-02-2022,Hindi,Anurag Jha,,,"A team of detectives is dispatched at Miles Courtyard on a forgery case, only to realize there is a much more sinister incident happening in the background over there. Will they be able to uncover the secret of Miles Courtyard?",0,0.1141
RAGE,20-04-2022,Hindi,,,Kenji Distobot,𝙰 𝚖𝚘𝚗𝚘𝚕𝚘𝚐𝚞𝚎 𝚘𝚏 𝚊 𝚍𝚘𝚌𝚞𝚖𝚎𝚗𝚝𝚊𝚛𝚒𝚊𝚗 𝚠𝚑𝚘 𝚎𝚡𝚙𝚎𝚛𝚒𝚎𝚗𝚌𝚎𝚜 𝚊 𝚝𝚛𝚊𝚐𝚒𝚌 𝚜𝚌𝚎𝚗𝚊𝚛𝚒𝚘 𝚒𝚗 𝚊 𝚟𝚒𝚕𝚕𝚊𝚐𝚎,10,0.1068
India's Sons,19-11-2022,Hindi,,,,India's Sons is a feature length documentary film throwing light on lives that have been destroyed because of false accusations of rape. It’s a story of those who are being treated as collateral damages - It’s a tale of the false rape case survivors - India’s Sons!,0,0.1059
